id,term_freqs
1675,{'vanity': 2.0794415416798357}
1677,"{'grafton': 0.6931471805599453, 'vanity': 2.0794415416798357}"
1681,{}
1691,{'impact': 1.6094379124341003}
1692,"{'impact': 1.6094379124341003, 'wrench': 1.3862943611198906}"
1696,{}
1702,{'bath': 0.6931471805599453}
1703,{'bath': 0.6931471805599453}
1704,{'sink': 0.6931471805599453}
1705,{'sink': 0.6931471805599453}
1713,{'sink': 0.6931471805599453}
1715,{'sink': 0.6931471805599453}
1721,{'azek': 1.9459101490553132}
1722,{'antenna': 1.3862943611198906}
1724,"{'screen': 1.9459101490553132, 'kit': 1.0986122886681098}"
1726,"{'screen': 1.9459101490553132, 'frame': 2.0794415416798357}"
1731,{}
1733,{}
1738,{}
1740,{'shelve': 0.6931471805599453}
1741,{}
1742,{'shelve': 0.6931471805599453}
1746,"{'epoxy': 1.0986122886681098, 'floor': 0.6931471805599453, 'paint': 0.6931471805599453}"
1749,"{'floor': 0.6931471805599453, 'coat': 0.6931471805599453}"
1753,"{'epoxy': 1.0986122886681098, 'concrete': 1.0986122886681098}"
1762,{'epoxy': 1.0986122886681098}
1765,"{'maytag': 1.0986122886681098, 'dryer': 2.302585092994046}"
1771,"{'wall': 1.0986122886681098, 'light': 0.6931471805599453}"
1774,"{'lead': 1.0986122886681098, 'light': 0.6931471805599453}"
1777,{'pool': 0.6931471805599453}
1779,{'paint': 1.6094379124341003}
1780,"{'brush': 1.791759469228055, 'paint': 1.6094379124341003}"
1782,"{'paint': 1.6094379124341003, 'wood': 0.6931471805599453}"
1784,"{'file': 0.6931471805599453, 'cabinet': 0.6931471805599453}"
1785,"{'cabinet': 0.6931471805599453, 'java': 1.0986122886681098}"
1786,{}
1790,"{'conduit': 1.3862943611198906, 'electrical': 1.0986122886681098}"
1797,"{'gate': 2.3978952727983707, 'opener': 1.3862943611198906, 'mighty': 1.6094379124341003, 'mule': 1.791759469228055}"
1804,{'heat': 1.0986122886681098}
1805,"{'air': 1.3862943611198906, 'heater': 0.6931471805599453}"
1811,"{'window': 1.6094379124341003, 'vinyl': 1.0986122886681098, 'glass': 0.6931471805599453}"
1815,"{'window': 1.6094379124341003, 'glass': 0.6931471805599453}"
1816,"{'window': 1.6094379124341003, 'vinyl': 1.0986122886681098}"
1818,{'window': 1.6094379124341003}
1821,{'allure': 0.6931471805599453}
1824,"{'allure': 0.6931471805599453, 'vinyl': 1.0986122886681098, 'tile': 1.3862943611198906}"
1829,{'door': 1.3862943611198906}
1830,{}
1835,{}
1841,{'metal': 0.6931471805599453}
1844,"{'surge': 1.3862943611198906, 'protector': 1.0986122886681098}"
1845,{}
1846,"{'surge': 1.3862943611198906, 'protector': 1.0986122886681098}"
1847,{'pack': 0.6931471805599453}
1848,{'chair': 0.6931471805599453}
1851,{'trim': 0.6931471805599453}
1852,"{'aluminum': 1.0986122886681098, 'sheet': 1.0986122886681098, 'tread': 1.3862943611198906}"
1853,"{'tread': 1.3862943611198906, 'plate': 1.3862943611198906}"
1855,"{'sheet': 1.0986122886681098, 'metal': 0.6931471805599453}"
1858,{'stair': 1.6094379124341003}
1861,{'stringer': 1.6094379124341003}
1862,"{'interior': 0.6931471805599453, 'door': 1.6094379124341003}"
1867,{'shower': 1.9459101490553132}
1868,"{'rain': 1.3862943611198906, 'shower': 1.9459101490553132}"
1870,"{'rain': 1.3862943611198906, 'shower': 1.9459101490553132}"
1872,{}
1875,"{'bit': 0.6931471805599453, 'dremel': 0.6931471805599453}"
1881,"{'insulation': 1.3862943611198906, 'attic': 1.0986122886681098}"
1883,{'cover': 0.6931471805599453}
1894,"{'cabinet': 1.0986122886681098, 'white': 0.6931471805599453}"
1896,"{'closetmaid': 0.6931471805599453, 'cabinet': 1.0986122886681098}"
1899,{'cabinet': 1.0986122886681098}
1907,{'thermoclear': 1.6094379124341003}
1914,{}
1915,"{'clamp': 1.6094379124341003, 'light': 1.791759469228055}"
1918,{'lamp': 0.6931471805599453}
1920,"{'work': 0.6931471805599453, 'lamp': 0.6931471805599453}"
1921,"{'lead': 1.3862943611198906, 'light': 1.6094379124341003}"
1922,"{'lead': 1.3862943611198906, 'light': 1.6094379124341003}"
1923,"{'light': 1.6094379124341003, 'kitchen': 0.6931471805599453}"
1924,"{'ceiling': 0.6931471805599453, 'kitchen': 0.6931471805599453}"
1927,"{'lead': 1.3862943611198906, 'kitchen': 0.6931471805599453}"
1931,"{'lead': 1.3862943611198906, 'light': 1.6094379124341003}"
1933,"{'ceiling': 0.6931471805599453, 'light': 1.6094379124341003, 'fixture': 0.6931471805599453}"
1939,{}
1941,{}
1943,"{'wall': 1.3862943611198906, 'design': 0.6931471805599453}"
1956,"{'metal': 0.6931471805599453, 'shelf': 1.0986122886681098}"
1959,"{'tool': 1.3862943611198906, 'bag': 0.6931471805599453}"
1961,{}
1963,{}
1964,{'button': 1.0986122886681098}
1966,{}
1967,{'wall': 0.6931471805599453}
1970,{'wall': 0.6931471805599453}
1977,{'corrugate': 0.6931471805599453}
1979,{'panel': 1.3862943611198906}
1982,{'plastic': 1.0986122886681098}
1983,"{'panel': 1.3862943611198906, 'corrugate': 0.6931471805599453}"
1987,{'m12': 1.6094379124341003}
1989,{'door': 0.6931471805599453}
1994,"{'sheet': 1.0986122886681098, 'metal': 0.6931471805599453}"
1998,"{'bathroom': 1.0986122886681098, 'vanity': 1.0986122886681098}"
2000,{'vanity': 1.0986122886681098}
2001,{'vanity': 1.0986122886681098}
2002,"{'vanity': 1.0986122886681098, 'top': 0.6931471805599453}"
2003,{'vanity': 1.0986122886681098}
2006,"{'bathroom': 1.0986122886681098, 'vanity': 1.0986122886681098, 'set': 0.6931471805599453}"
2008,"{'vanity': 1.0986122886681098, 'top': 0.6931471805599453}"
2011,{'light': 1.6094379124341003}
2013,"{'bulb': 1.3862943611198906, 'appliance': 1.0986122886681098}"
2019,{}
2021,{}
2022,"{'laminate': 1.791759469228055, 'sheet': 0.6931471805599453, 'kitchen': 1.3862943611198906, 'countertop': 1.0986122886681098}"
2023,{'laminate': 1.791759469228055}
2024,{}
2025,{'contact': 0.6931471805599453}
2029,{}
2037,"{'generator': 1.6094379124341003, 'honda': 1.0986122886681098}"
2039,"{'gas': 1.0986122886681098, 'range': 1.3862943611198906}"
2041,"{'ge': 1.0986122886681098, 'range': 1.3862943611198906}"
2042,{}
2047,"{'sprinkler': 0.6931471805599453, 'water': 1.3862943611198906}"
2050,{'toilet': 1.0986122886681098}
2052,{}
2056,"{'toilet': 1.0986122886681098, 'bowl': 0.6931471805599453}"
2060,{}
2062,{}
2064,{}
2065,{}
2066,{}
2070,"{'edge': 0.6931471805599453, 'lawn': 0.6931471805599453}"
2073,"{'plastic': 1.0986122886681098, 'edge': 0.6931471805599453}"
2074,{}
2081,"{'frame': 1.3862943611198906, 'screen': 0.6931471805599453}"
2082,"{'window': 1.0986122886681098, 'screen': 0.6931471805599453}"
2083,"{'window': 1.0986122886681098, 'frame': 1.3862943611198906, 'screen': 0.6931471805599453}"
2085,"{'ryobi': 1.791759469228055, 'trimmer': 1.6094379124341003}"
2086,"{'ryobi': 1.791759469228055, 'trimmer': 1.6094379124341003}"
2088,{}
2089,{}
2095,{}
2097,"{'husky': 0.6931471805599453, 'tool': 1.0986122886681098, 'bag': 1.0986122886681098}"
2098,"{'husky': 0.6931471805599453, 'tool': 1.0986122886681098, 'bag': 1.0986122886681098}"
2103,{}
2106,{}
2107,"{'tarp': 1.9459101490553132, 'bungee': 1.791759469228055}"
2109,"{'dewalt': 0.6931471805599453, 'table': 1.3862943611198906, 'saw': 1.6094379124341003}"
2113,"{'storage': 1.791759469228055, 'garage': 0.6931471805599453}"
2115,{'hdx': 0.6931471805599453}
2117,{'shelf': 1.0986122886681098}
2118,"{'unit': 1.3862943611198906, 'shelve': 1.0986122886681098}"
2126,{}
2130,{'concrete': 0.6931471805599453}
2133,{'wall': 1.6094379124341003}
2136,"{'landscape': 1.3862943611198906, 'concrete': 0.6931471805599453}"
2137,{}
2139,"{'tube': 0.6931471805599453, 'drip': 1.0986122886681098}"
2146,"{'tube': 0.6931471805599453, 'irrigation': 0.6931471805599453}"
2148,{'tubing': 1.0986122886681098}
2149,"{'kitchen': 1.3862943611198906, 'cart': 1.3862943611198906}"
2151,{'cart': 1.3862943611198906}
2153,{'paint': 2.3978952727983707}
2154,{'roller': 1.9459101490553132}
2157,"{'paint': 2.3978952727983707, 'roller': 1.9459101490553132}"
2158,{'slatwall': 1.6094379124341003}
2160,{}
2163,{}
2166,{'archer': 1.0986122886681098}
2167,{'archer': 1.0986122886681098}
2169,{}
2173,{}
2176,{}
2181,"{'water': 2.3978952727983707, 'hot': 1.0986122886681098, 'tank': 1.0986122886681098}"
2182,"{'platinum': 0.6931471805599453, 'gas': 1.6094379124341003}"
2188,"{'gas': 1.6094379124341003, 'water': 2.3978952727983707, 'heater': 1.791759469228055, 'hot': 1.0986122886681098}"
2189,"{'gas': 1.6094379124341003, 'water': 2.3978952727983707, 'hot': 1.0986122886681098, 'tank': 1.0986122886681098}"
2190,"{'gas': 1.6094379124341003, 'water': 2.3978952727983707, 'hot': 1.0986122886681098, 'tank': 1.0986122886681098}"
2201,{}
2204,{}
2206,{'roller': 1.3862943611198906}
2210,{}
2211,{'wonderboard': 0.6931471805599453}
2218,{'tile': 1.0986122886681098}
2222,{'sheet': 1.0986122886681098}
2224,"{'sheet': 1.0986122886681098, 'metal': 0.6931471805599453}"
2226,"{'self': 0.6931471805599453, 'tap': 0.6931471805599453, 'screw': 1.791759469228055}"
2237,"{'toilet': 2.1972245773362196, 'bowl': 2.0794415416798357}"
2242,"{'driver': 1.0986122886681098, 'screw': 1.0986122886681098}"
2245,"{'ryobi': 1.0986122886681098, 'driver': 1.0986122886681098}"
2248,{'tile': 1.791759469228055}
2251,{}
2257,"{'kitchen': 1.0986122886681098, 'faucet': 0.6931471805599453}"
2258,"{'kitchen': 1.0986122886681098, 'faucet': 0.6931471805599453}"
2259,"{'kitchen': 1.0986122886681098, 'faucet': 0.6931471805599453}"
2270,"{'cub': 1.0986122886681098, 'cadet': 1.0986122886681098}"
2273,{'gas': 0.6931471805599453}
2275,{}
2277,"{'snow': 1.3862943611198906, 'blower': 0.6931471805599453}"
2279,"{'dewalt': 0.6931471805599453, 'tool': 1.3862943611198906}"
2281,"{'dewalt': 0.6931471805599453, 'saw': 1.6094379124341003}"
2283,"{'stand': 1.6094379124341003, 'saw': 1.6094379124341003}"
2284,{}
2288,"{'pressure': 0.6931471805599453, 'treat': 0.6931471805599453}"
2291,{}
2292,{}
2293,{'treat': 0.6931471805599453}
2297,{'treat': 0.6931471805599453}
2298,"{'pressure': 0.6931471805599453, 'treat': 0.6931471805599453}"
2299,{'lumber': 1.791759469228055}
2300,{}
2303,{}
2306,{'deck': 1.0986122886681098}
2310,"{'pressure': 0.6931471805599453, 'treat': 0.6931471805599453}"
2312,"{'pressure': 0.6931471805599453, 'treat': 0.6931471805599453}"
2315,{}
2321,"{'window': 1.0986122886681098, 'conditioner': 1.0986122886681098}"
2323,{'window': 1.0986122886681098}
2325,"{'window': 1.0986122886681098, 'air': 2.3978952727983707}"
2326,"{'air': 2.3978952727983707, 'conditioner': 1.0986122886681098}"
2328,"{'air': 2.3978952727983707, 'conditioner': 1.0986122886681098}"
2333,{'window': 1.0986122886681098}
2334,{'unit': 1.3862943611198906}
2339,"{'window': 1.0986122886681098, 'air': 2.3978952727983707}"
2346,{}
2351,{'cooktop': 0.6931471805599453}
2359,"{'ice': 0.6931471805599453, 'water': 0.6931471805599453}"
2365,{'attic': 1.0986122886681098}
2369,{'rain': 1.0986122886681098}
2374,{'motion': 1.0986122886681098}
2375,"{'outdoor': 1.0986122886681098, 'motion': 1.0986122886681098, 'sensor': 0.6931471805599453}"
2381,{'wall': 1.0986122886681098}
2385,{'paint': 0.6931471805599453}
2393,{'paint': 0.6931471805599453}
2398,{'door': 1.3862943611198906}
2403,{'unit': 1.6094379124341003}
2409,"{'lg': 0.6931471805599453, 'window': 1.3862943611198906}"
2410,{'portable': 1.3862943611198906}
2413,"{'portable': 1.3862943611198906, 'air': 2.302585092994046}"
2416,"{'room': 1.791759469228055, 'unit': 1.6094379124341003}"
2420,"{'job': 0.6931471805599453, 'tool': 0.6931471805599453}"
2421,{'post': 1.3862943611198906}
2423,{}
2424,{'post': 1.3862943611198906}
2426,"{'post': 1.3862943611198906, 'treat': 0.6931471805599453}"
2433,{'post': 1.0986122886681098}
2435,"{'porch': 1.0986122886681098, 'post': 1.0986122886681098}"
2439,{'sheet': 0.6931471805599453}
2442,"{'sheet': 0.6931471805599453, 'metal': 0.6931471805599453}"
2443,"{'sheet': 0.6931471805599453, 'metal': 0.6931471805599453}"
2448,{'hdx': 0.6931471805599453}
2449,{}
2451,{'storage': 1.791759469228055}
2453,{'shelf': 1.6094379124341003}
2455,"{'shelve': 1.0986122886681098, 'steel': 1.0986122886681098}"
2456,"{'unit': 1.6094379124341003, 'shelve': 1.0986122886681098}"
2461,{'plywood': 1.0986122886681098}
2462,{'plywood': 1.0986122886681098}
2464,"{'plywood': 1.0986122886681098, 'side': 1.3862943611198906}"
2465,{}
2466,{'side': 1.3862943611198906}
2468,{'artificial': 0.6931471805599453}
2470,"{'noble': 0.6931471805599453, 'fir': 1.0986122886681098, 'christmas': 0.6931471805599453}"
2471,"{'christmas': 0.6931471805599453, 'light': 1.0986122886681098}"
2474,{'light': 1.0986122886681098}
2475,{'garland': 1.0986122886681098}
2478,{'wire': 1.6094379124341003}
2484,{'canopy': 1.0986122886681098}
2485,"{'fan': 1.6094379124341003, 'mount': 0.6931471805599453}"
2489,{'load': 0.6931471805599453}
2490,{}
2500,{'awning': 1.791759469228055}
2502,{'shower': 0.6931471805599453}
2507,{}
2513,"{'sink': 0.6931471805599453, 'soap': 1.0986122886681098, 'dispenser': 0.6931471805599453}"
2514,"{'soap': 1.0986122886681098, 'dispenser': 0.6931471805599453}"
2515,"{'soap': 1.0986122886681098, 'dispenser': 0.6931471805599453, 'kitchen': 0.6931471805599453}"
2516,{'brad': 1.791759469228055}
2534,{'bay': 0.6931471805599453}
2535,"{'glacier': 0.6931471805599453, 'bay': 0.6931471805599453, 'toilet': 1.3862943611198906}"
2538,"{'glacier': 0.6931471805599453, 'bay': 0.6931471805599453, 'toilet': 1.3862943611198906}"
2539,"{'toilet': 1.3862943611198906, 'biscuit': 1.0986122886681098}"
2540,"{'steel': 0.6931471805599453, 'shelve': 1.6094379124341003}"
2545,{'toilet': 1.791759469228055}
2551,{'toilet': 1.791759469228055}
2555,"{'kitchen': 0.6931471805599453, 'faucet': 0.6931471805599453, 'handle': 0.6931471805599453}"
2556,"{'kitchen': 0.6931471805599453, 'faucet': 0.6931471805599453}"
2562,"{'tree': 1.6094379124341003, 'stand': 1.0986122886681098}"
2571,"{'barrel': 1.0986122886681098, 'wood': 0.6931471805599453}"
2575,"{'aluminum': 0.6931471805599453, 'sheet': 0.6931471805599453}"
2578,{'sheet': 0.6931471805599453}
2581,{'wall': 1.6094379124341003}
2582,{'mdf': 0.6931471805599453}
2585,{}
2592,"{'impact': 1.3862943611198906, 'wrench': 1.3862943611198906}"
2598,"{'gal': 1.0986122886681098, 'natural': 0.6931471805599453, 'gas': 1.791759469228055, 'water': 2.4849066497880004, 'heater': 1.9459101490553132}"
2604,"{'gas': 1.791759469228055, 'water': 2.4849066497880004}"
2605,"{'gas': 1.791759469228055, 'heater': 1.9459101490553132}"
2608,"{'water': 2.4849066497880004, 'heater': 1.9459101490553132, 'hot': 1.0986122886681098, 'cost': 0.6931471805599453}"
2616,"{'rheem': 0.6931471805599453, 'gas': 1.791759469228055, 'water': 2.4849066497880004, 'heater': 1.9459101490553132}"
2617,"{'water': 2.4849066497880004, 'heater': 1.9459101490553132}"
2621,"{'gas': 1.791759469228055, 'water': 2.4849066497880004, 'heater': 1.9459101490553132, 'control': 0.6931471805599453}"
2622,"{'birch': 0.6931471805599453, 'door': 1.6094379124341003}"
2626,"{'solid': 0.6931471805599453, 'core': 0.6931471805599453, 'slab': 1.0986122886681098}"
2627,{}
2628,"{'interior': 0.6931471805599453, 'door': 1.6094379124341003}"
2636,"{'chair': 1.3862943611198906, 'table': 1.0986122886681098}"
2642,{}
2643,"{'ice': 2.302585092994046, 'roof': 2.772588722239781}"
2654,"{'fence': 1.9459101490553132, 'rail': 1.6094379124341003}"
2657,{}
2660,{'trim': 1.791759469228055}
2662,{'post': 2.0794415416798357}
2666,{'toilet': 1.3862943611198906}
2669,{'toilet': 1.3862943611198906}
2670,{'bay': 0.6931471805599453}
2671,"{'glacier': 0.6931471805599453, 'bay': 0.6931471805599453}"
2672,"{'glacier': 0.6931471805599453, 'bay': 0.6931471805599453, 'one': 0.6931471805599453}"
2673,"{'glacier': 0.6931471805599453, 'bay': 0.6931471805599453, 'tank': 0.6931471805599453}"
2675,"{'glacier': 0.6931471805599453, 'bay': 0.6931471805599453, 'toilet': 1.3862943611198906}"
2677,{'round': 1.0986122886681098}
2680,{'high': 0.6931471805599453}
2685,"{'round': 1.0986122886681098, 'toilet': 1.3862943611198906, 'white': 1.3862943611198906}"
2686,{'round': 1.0986122886681098}
2688,{'round': 1.0986122886681098}
2691,"{'toilet': 1.3862943611198906, 'bowl': 1.3862943611198906}"
2695,"{'drop': 0.6931471805599453, 'cloth': 0.6931471805599453}"
2696,"{'drop': 0.6931471805599453, 'cloth': 0.6931471805599453}"
2697,"{'cub': 0.6931471805599453, 'cadet': 0.6931471805599453, 'lawn': 1.0986122886681098, 'mower': 0.6931471805599453}"
2698,"{'lawn': 1.0986122886681098, 'cover': 1.0986122886681098}"
2700,"{'cover': 1.0986122886681098, 'mower': 0.6931471805599453}"
2704,"{'vacuum': 1.3862943611198906, 'clean': 1.3862943611198906}"
2708,{}
2709,"{'door': 0.6931471805599453, 'interior': 0.6931471805599453}"
2710,"{'flush': 0.6931471805599453, 'door': 0.6931471805599453}"
2712,"{'unfinished': 0.6931471805599453, 'door': 0.6931471805599453, 'interior': 0.6931471805599453}"
2715,"{'gas': 0.6931471805599453, 'range': 1.0986122886681098}"
2725,"{'cover': 1.3862943611198906, 'post': 1.0986122886681098}"
2728,{'cover': 1.3862943611198906}
2729,{'building': 1.0986122886681098}
2733,"{'tree': 1.3862943611198906, 'saw': 1.0986122886681098}"
2735,"{'pole': 1.0986122886681098, 'saw': 1.0986122886681098}"
2736,"{'prune': 1.3862943611198906, 'saw': 1.0986122886681098}"
2737,"{'tree': 1.3862943611198906, 'pruner': 1.0986122886681098}"
2741,"{'closet': 1.3862943611198906, 'organizer': 1.0986122886681098, 'shoe': 1.0986122886681098}"
2744,{'closetmaid': 0.6931471805599453}
2750,{'cadet': 1.3862943611198906}
2752,"{'cub': 1.3862943611198906, 'cadet': 1.3862943611198906}"
2755,"{'snow': 2.4849066497880004, 'blower': 1.0986122886681098}"
2758,"{'paint': 1.3862943611198906, 'finish': 1.791759469228055, 'chalky': 1.0986122886681098}"
2768,"{'world': 1.0986122886681098, 'import': 0.6931471805599453, 'light': 0.6931471805599453}"
2777,{'sink': 1.3862943611198906}
2782,{}
2784,"{'dremel': 1.3862943611198906, 'tool': 1.791759469228055}"
2785,"{'dremel': 1.3862943611198906, 'oscillate': 1.3862943611198906}"
2786,{'dremel': 1.3862943611198906}
2787,"{'oscillate': 1.3862943611198906, 'tool': 1.791759469228055}"
2791,"{'hole': 0.6931471805599453, 'jig': 0.6931471805599453}"
2796,{'air': 1.0986122886681098}
2798,"{'heat': 0.6931471805599453, 'air': 1.0986122886681098}"
2800,"{'ductless': 0.6931471805599453, 'air': 1.0986122886681098}"
2802,{'air': 1.0986122886681098}
2808,"{'hole': 1.9459101490553132, 'saw': 1.0986122886681098}"
2816,{}
2818,{'lead': 1.3862943611198906}
2820,"{'lead': 1.3862943611198906, 'light': 1.3862943611198906}"
2823,"{'window': 2.995732273553991, 'well': 2.8903717578961645, 'cover': 2.4849066497880004}"
2826,{'fan': 2.0794415416798357}
2831,"{'electric': 0.6931471805599453, 'lawn': 0.6931471805599453, 'mower': 1.0986122886681098}"
2833,"{'laminate': 1.3862943611198906, 'sheet': 0.6931471805599453, 'kitchen': 1.6094379124341003, 'countertop': 1.6094379124341003}"
2834,{'laminate': 1.3862943611198906}
2835,"{'laminate': 1.3862943611198906, 'wilsonart': 0.6931471805599453}"
2836,{'wilsonart': 0.6931471805599453}
2838,"{'sprayer': 1.791759469228055, 'tank': 0.6931471805599453}"
2839,{'nozzle': 1.6094379124341003}
2841,{'roundup': 1.0986122886681098}
2845,"{'door': 1.3862943611198906, 'knotty': 1.0986122886681098, 'alder': 1.0986122886681098}"
2846,"{'wood': 0.6931471805599453, 'rail': 1.0986122886681098}"
2847,{'door': 0.6931471805599453}
2853,"{'moen': 0.6931471805599453, 'kitchen': 0.6931471805599453, 'faucet': 1.0986122886681098}"
2855,"{'moen': 0.6931471805599453, 'kitchen': 0.6931471805599453}"
2859,"{'slip': 0.6931471805599453, 'joint': 1.0986122886681098}"
2861,"{'area': 1.3862943611198906, 'rug': 2.0794415416798357}"
2865,{'drywall': 0.6931471805599453}
2866,{'drywall': 0.6931471805599453}
2867,"{'gypsum': 0.6931471805599453, 'board': 0.6931471805599453}"
