,term,idfscore
998,rotary,4.6984154386559585
999,wide,2.676309505819636
1000,polycarbonate,4.974121320061023
1001,hammer,3.396944269845145
1002,thermoclear,7.0378145047727205
1003,multiwall,6.814670953458511
1004,lexan,6.5523066889910195
1005,anchor,3.9639644519547774
1006,hook,3.4201625599471517
1007,connect,4.710536799188303
1008,4piece,4.425908164223412
1009,incandescent,3.737358692912097
1010,150watt,5.42837659233862
1011,wraparound,6.920031469116337
1012,slatwall,7.507818134018456
1013,installbay,7.730961685332666
1014,barn,4.168496156074388
1015,faux,4.05466101342559
1016,5tier,6.920031469116337
1017,tote,5.6832688419674104
1018,push,4.435124819328337
1019,zenith,4.990121661407465
1020,heath,5.4536944003229095
1021,lighted,6.814670953458511
1022,steamer,6.632349396664556
1023,wallpaper,4.257443642090884
1024,palruf,7.171345897397243
1025,closure,6.226884288556391
1026,horizontal,4.3723239180893065
1027,strip,3.9354724961604712
1028,circular,4.425908164223412
1029,union,6.026213593094241
1030,jack,4.722806891780118
1031,vitreous,5.898380221584356
1032,cranbury,8.424108865892611
1033,hdc,9.117256046452557
1034,cool,4.05466101342559
1035,china,5.533737107996446
1036,40watt,4.958372963092884
1037,intermediatebase,9.117256046452557
1038,matte,3.6159978359078293
1039,wilsonart,5.333066412534295
1040,contact,5.022911484230455
1041,fl,4.595467469403516
1042,adhesive,3.511453980156559
1043,brushroller,9.117256046452557
1044,wa600,9.117256046452557
1045,consumer,7.171345897397243
1046,gx390,7.730961685332666
1047,powerstroke,8.018643757784446
1048,6800watt,9.117256046452557
1049,2way,5.65152014365283
1050,spike,4.868760804403197
1051,zinc,3.891509372739355
1052,pulsator,8.424108865892611
1053,sprinkler,4.760547219762964
1054,niza,9.117256046452557
1055,without,5.356055930758994
1056,seat,3.443932779281064
1057,lifetime,4.868760804403197
1058,require,6.814670953458511
1059,professional,4.190002361295352
1060,mark,5.590895521836395
1061,recycle,4.760547219762964
1062,fsp8490u,9.117256046452557
1063,piece,4.868760804403197
1064,mill,4.381057598058061
1065,2cycle,5.379586428169188
1066,full,3.400228345046335
1067,cc,4.542545067949174
1068,curve,4.722806891780118
1069,shaft,4.927601304426131
1070,crank,7.0378145047727205
1071,trimmer,4.005268258096013
1072,string,4.09337552560628
1073,replacement,2.5310843915978816
1074,care,4.854576169411241
1075,wheel,3.5918031073207723
1076,truck,4.651347927797973
1077,bag,3.624194603112008
1078,tarp,5.128271999888282
1079,bungee,5.859159508431074
1080,detect,8.424108865892611
1081,table,2.8576745823876335
1082,site,6.920031469116337
1083,stand,3.6576705323083973
1084,guard,4.061010241104248
1085,5shelf,5.749960216466082
1086,female,4.1066207523563
1087,sharkbite,4.035851681468094
1088,pushtoconnect,4.573961264182552
1089,pipe,2.818306799596614
1090,pewter,4.786522706166226
1091,block,3.4473751234720367
1092,dig,5.981761830523407
1093,poly,4.710536799188303
1094,cart,4.05466101342559
1095,island,5.0742047786180065
1096,ratchet,4.5846565532993
1097,smart,3.823951221728064
1098,wagner,6.5523066889910195
1099,box,2.5576408089593143
1100,paintable,6.072733608729133
1101,garageescape,9.117256046452557
1102,archer,4.854576169411241
1103,platinum,4.786522706166226
1104,extendable,6.920031469116337
1105,robert,4.773450624598873
1106,wonderboard,9.117256046452557
1107,backer,6.478198716837298
1108,weldable,8.424108865892611
1109,22gauge,7.325496577224501
1110,170pack,9.117256046452557
1111,vormax,8.018643757784446
1112,height,3.624194603112008
1113,optum,9.117256046452557
1114,screwdriver,4.573961264182552
1115,4volt,7.325496577224501
1116,quickturn,9.117256046452557
1117,bright,3.6576705323083973
1118,u,4.154411416192649
1119,quarterround,7.325496577224501
1120,mistos,8.424108865892611
1121,pullout,4.522136196317966
1122,handle,2.7822017949544975
1123,2x,4.927601304426131
1124,2stage,6.172817067286116
1125,swe,8.018643757784446
1126,208cc,7.171345897397243
1127,work,3.7281843166360553
1128,prime,5.506338133808332
1129,weathershield,5.506338133808332
1130,lumber,4.942868776556919
1131,stroke,9.117256046452557
1132,echo,4.321465500855815
1133,cooktop,4.854576169411241
1134,lighting,4.651347927797973
1135,membrane,6.719360773654186
1136,detail,6.172817067286116
1137,grace,6.172817067286116
1138,karina,8.018643757784446
1139,staircase,6.409205845350346
1140,modular,5.1854304137282305
1141,arke,6.121523772898565
1142,amerimax,4.747808193985535
1143,downspout,5.9392022161046105
1144,brimfield,7.171345897397243
1145,180degree,6.2840427023963406
1146,age,4.023505845645794
1147,motionsensing,6.2840427023963406
1148,8piece,5.65152014365283
1149,stop,3.714578664580277
1150,pintsday,8.018643757784446
1151,multi,4.398757175157462
1152,jobmax,6.026213593094241
1153,starter,4.617446376122292
1154,sleeve,5.006382182279245
1155,26gauge,6.814670953458511
1156,4shelf,5.859159508431074
1157,plytanium,8.424108865892611
1158,plywood,4.89774834127645
1159,side,3.0841698246537548
1160,oc,6.409205845350346
1161,t111,8.424108865892611
1162,holiday,3.7327609836634674
1163,accent,3.105988872048395
1164,garland,5.006382182279245
1165,fir,4.868760804403197
1166,noble,6.814670953458511
1167,artificial,3.6662175928868557
1168,farmgard,7.325496577224501
1169,field,5.561907984963143
1170,class,5.821419180448228
1171,quik,6.632349396664556
1172,canopy,4.154411416192649
1173,navy,5.22543574834193
1174,weekender,9.117256046452557
1175,we144,9.117256046452557
1176,hunter,4.288942309150255
1177,princeton,6.026213593094241
1178,onyx,5.47966988672617
1179,showerhead,4.1336494247442195
1180,easyclean,6.719360773654186
1181,1spray,4.522136196317966
1182,singlefunction,8.424108865892611
1183,rain,4.017389618628358
1184,stripe,4.722806891780118
1185,nuimage,6.632349396664556
1186,awning,4.288942309150255
1187,fancy,6.920031469116337
1188,greenbeigenatural,9.117256046452557
1189,series,2.1214898901477057
1190,forest,4.826796605304165
1191,divider,6.072733608729133
1192,frp,6.920031469116337
1193,vigo,4.425908164223412
1194,brad,5.288614649963462
1195,hyperdrive,7.730961685332666
1196,nailer,4.346571421986892
1197,18gauge,4.606396539935706
1198,shelve,4.617446376122292
1199,edsal,5.1854304137282305
1200,rosa,6.5523066889910195
1201,comfort,4.63991923197435
1202,1piece,4.826796605304165
1203,santa,4.786522706166226
1204,parma,7.325496577224501
1205,mount,2.0559216795421187
1206,danze,5.47966988672617
1207,mat,3.674838335930763
1208,st,4.6864392476092425
1209,choice,3.987357331529483
1210,nick39s,7.730961685332666
1211,absorbent,8.424108865892611
1212,mover,6.814670953458511
1213,pennington,6.072733608729133
1214,barrel,4.974121320061023
1215,elliptical,7.0378145047727205
1216,nick,9.117256046452557
1217,lake,6.2840427023963406
1218,shore,4.6629087501990485
1219,pin,4.168496156074388
1220,detent,8.018643757784446
1221,posada,7.0378145047727205
1222,ice,3.8139511383934805
1223,underlayment,4.974121320061023
1224,shield,4.91256342706159
1225,ht,9.117256046452557
1226,greene,6.5523066889910195
1227,tuff,6.172817067286116
1228,tractor,4.883149541855297
1229,hotpoint,6.026213593094241
1230,attach,6.072733608729133
1231,selectives,6.719360773654186
1232,stackable,5.1854304137282305
1233,organizer,4.175613623843252
1234,steer,6.478198716837298
1235,357cc,8.018643757784446
1236,3x,6.478198716837298
1237,grip,4.226906918230802
1238,3stage,6.5523066889910195
1239,import,5.47966988672617
1240,hanging,5.1854304137282305
1241,rust,4.042082231218729
1242,pendant,3.374252858643074
1243,hastings,8.424108865892611
1244,world,4.958372963092884
1245,4light,3.880814083622607
1246,signature,5.267108444742497
1247,elkay,5.4536944003229095
1248,3hole,5.006382182279245
1249,privacy,4.6864392476092425
1250,hartford,7.325496577224501
1251,knob,3.4201625599471517
1252,multimax,5.981761830523407
1253,oscillate,4.974121320061023
1254,pockethole,6.814670953458511
1255,k4,9.117256046452557
1256,kreg,6.026213593094241
1257,gree,5.9392022161046105
1258,mini,3.060472033223932
1259,208230v60hz,7.171345897397243
1260,ductless,5.166012327871129
1261,ton,4.868760804403197
1262,15piece,6.478198716837298
1263,protect,5.749960216466082
1264,rectangular,4.035851681468094
1265,sovana,9.117256046452557
1266,breccia,7.171345897397243
1267,nouvelle,7.171345897397243
1268,quarry,5.42837659233862
1269,roundup,6.226884288556391
1270,allin1,6.920031469116337
1271,alder,4.854576169411241
1272,knotty,4.958372963092884
1273,krosswood,6.172817067286116
1274,stainableprehung,8.424108865892611
1275,2panel,4.234454123866185
1276,exterior,2.964523351748452
1277,video,5.590895521836395
1278,reflex,6.409205845350346
1279,kleo,9.117256046452557
1280,feature,4.32976430367051
1281,slip,4.573961264182552
1282,joint,4.288942309150255
1283,plier,4.826796605304165
1284,lyndhurst,5.42837659233862
1285,ivorymulti,9.117256046452557
1286,ultralight,6.719360773654186
1287,3panel,6.026213593094241
1288,naturalfiber,7.730961685332666
1289,pallet,4.6629087501990485
1290,blend,4.840589927436501
1291,sandcrete,9.117256046452557
1292,alum,7.171345897397243
1293,ideal,4.398757175157462
1294,slider,5.749960216466082
1295,large,3.1084428610099613
1296,chalk,6.5523066889910195
1297,topcoat,9.117256046452557
1298,ultramatte,9.117256046452557
1299,deere,5.146964132900434
1300,broadcast,6.920031469116337
1301,towbehind,6.409205845350346
1302,john,4.482527058222921
1303,spreader,6.172817067286116
1304,uglu,7.507818134018456
1305,grit,4.927601304426131
1306,outdoors,5.533737107996446
1307,holder,3.661934931094855
1308,pivot,4.211981268014127
1309,mediterranean,5.7850515362773525
1310,banbury,5.6832688419674104
1311,furniture,3.352064943667712
1312,mobile,4.5846565532993
1313,altra,7.325496577224501
1314,cartdesk,9.117256046452557
1315,computer,6.121523772898565
1316,2set,8.424108865892611
1317,pacific,4.363665855346191
1318,resin,4.226906918230802
1319,keter,6.121523772898565
1320,lounger,7.0378145047727205
1321,loctite,5.6832688419674104
1322,syringe,8.424108865892611
1323,tow,6.2840427023963406
1324,agrifab,6.920031469116337
1325,extension,3.3396037232299
1326,brickmold,4.502135529611297
1327,rhodes,8.018643757784446
1328,timecutter,5.533737107996446
1329,rid,4.606396539935706
1330,zeroturn,5.0742047786180065
1331,hp,3.3583542725752755
1332,ss4225,8.424108865892611
1333,3step,6.814670953458511
1334,step,3.8442564878888095
1335,stool,4.522136196317966
1336,gorilla,5.22543574834193
1337,chip,5.333066412534295
1338,brace,5.42837659233862
1339,slidein,4.89774834127645
1340,flex,4.826796605304165
1341,duo,5.039718602546837
1342,select,4.854576169411241
1343,flashing,5.506338133808332
1344,remington,6.226884288556391
1345,chainsaw,5.146964132900434
1346,2in1,5.166012327871129
1347,rm1025sps,9.117256046452557
1348,8amp,7.0378145047727205
1349,208r,9.117256046452557
1350,everclean,5.533737107996446
1351,reversible,4.381057598058061
1352,frameless,4.32976430367051
1353,medicine,4.29697448084752
1354,recess,3.5799217794340197
1355,mirror,2.827540475543559
1356,4tool,6.2840427023963406
1357,quarter,4.472865147311183
1358,vertical,4.168496156074388
1359,backplate,6.121523772898565
1360,bail,6.814670953458511
1361,duraheat,7.730961685332666
1362,wick,6.5523066889910195
1363,ardesia,8.018643757784446
1364,vitaelegante,6.814670953458511
1365,kingston,5.1854304137282305
1366,bevel,4.338132553341027
1367,miter,4.799767932916246
1368,glazed,7.171345897397243
1369,portland,7.730961685332666
1370,non,5.821419180448228
1371,roofing,6.478198716837298
1372,fish,6.172817067286116
1373,klein,4.048351844232325
1374,waterproof,4.453816952340489
1375,durock,6.5523066889910195
1376,in9,8.424108865892611
1377,soft,3.253624870854459
1378,polisher,7.730961685332666
1379,carpet,3.443932779281064
1380,20pack,4.868760804403197
1381,aquablue,8.424108865892611
1382,connector,3.1308040411681186
1383,dryconn,6.920031469116337
1384,kerosene,6.814670953458511
1385,smartspreader,8.424108865892611
1386,3d,5.65152014365283
1387,indestructible,7.730961685332666
1388,rayovac,6.814670953458511
1389,cooler,4.1066207523563
1390,evaporative,4.6984154386559585
1391,3speed,5.4536944003229095
1392,agc,7.507818134018456
1393,end,3.692306028971154
1394,denim,6.920031469116337
1395,gardner,5.146964132900434
1396,heatshrink,6.920031469116337
1397,assortment,5.333066412534295
1398,160piece,9.117256046452557
1399,bender,5.1854304137282305
1400,puck,5.590895521836395
1401,3light,3.242325315600526
1402,extend,6.026213593094241
1403,weed,4.91256342706159
1404,readytouse,5.20523304102441
1405,grass,4.242058723251405
1406,preventer,6.344667324212775
1407,killer,4.219416246501645
1408,columbia,7.171345897397243
1409,oak,2.637211484525903
1410,purebond,5.65152014365283
1411,accusimmer,8.424108865892611
1412,concealer,9.117256046452557
1413,goggles,8.018643757784446
1414,lens,5.091904355717407
1415,antifog,9.117256046452557
1416,credenza,6.409205845350346
1417,antique,2.8256869068942363
1418,entertainment,6.2840427023963406
1419,harbor,5.821419180448228
1420,sauder,5.267108444742497
1421,automotive,4.974121320061023
1422,console,5.20523304102441
1423,rosengrant,8.424108865892611
1424,wine,4.6864392476092425
1425,fireplace,3.913249359375761
1426,walnut,4.154411416192649
1427,cartridges,7.0378145047727205
1428,3year,6.226884288556391
1429,depot,5.22543574834193
1430,protection,5.20523304102441
1431,plan,6.478198716837298
1432,legion,9.117256046452557
1433,panoramic,8.018643757784446
1434,schedule,5.128271999888282
1435,concentrate,4.6864392476092425
1436,leave,3.737358692912097
1437,self,4.8131909532483865
1438,close,4.482527058222921
1439,overlay,5.590895521836395
1440,ingersoll,6.172817067286116
1441,drive,3.195677626808741
1442,impactool,7.730961685332666
1443,rand,6.172817067286116
1444,80tooth,7.730961685332666
1445,diablo,4.140522304031982
1446,finishing,7.0378145047727205
1447,sconce,4.628619676720416
1448,waterton,7.325496577224501
1449,southwind,8.018643757784446
1450,winegard,7.171345897397243
1451,j,6.344667324212775
1452,antenna,6.478198716837298
1453,maglite,6.026213593094241
1454,2d,8.424108865892611
1455,flashlight,4.760547219762964
1456,westinghouse,4.0113105725519755
1457,fluted,7.507818134018456
1458,h2option,7.730961685332666
1459,siphonic,8.424108865892611
1460,alpine,5.42837659233862
1461,lancaster,6.632349396664556
1462,bond,4.942868776556919
1463,x15,8.424108865892611
1464,propane,3.530007388052307
1465,halo,4.89774834127645
1466,rainshower,6.072733608729133
1467,3spray,5.620748484986076
1468,100piece,5.65152014365283
1469,terminal,5.039718602546837
1470,polycuramine,8.424108865892611
1471,car,5.146964132900434
1472,rocksolid,7.730961685332666
1473,ultimate,5.20523304102441
1474,prelude,8.018643757784446
1475,throughthewall,5.9392022161046105
1476,exhaust,4.1133097405070975
1477,2375j,9.117256046452557
1478,apc,8.424108865892611
1479,cimarron,6.632349396664556
1480,tempered,6.920031469116337
1481,sandstone,5.166012327871129
1482,column,5.1854304137282305
1483,emsco,5.821419180448228
1484,greek,6.026213593094241
1485,general,4.048351844232325
1486,origami,8.424108865892611
1487,gen5x,7.507818134018456
1488,drilldriver,4.883149541855297
1489,length,2.6636310475598646
1490,rod,3.2883104288423493
1491,17watt,7.0378145047727205
1492,13piece,6.5523066889910195
1493,bit,3.242325315600526
1494,bosch,3.599803149987849
1495,daredevil,6.719360773654186
1496,spade,5.47966988672617
1497,hexwasherhead,6.344667324212775
1498,point,4.265225782532939
1499,french,3.6324591129619015
1500,pump,3.572078601972994
1501,siphon,6.814670953458511
1502,paracord,6.121523772898565
1503,proflex,6.920031469116337
1504,camouflage,6.478198716837298
1505,braid,4.651347927797973
1506,tripp,6.814670953458511
1507,8outlet,6.814670953458511
1508,camelot,5.821419180448228
1509,hillsdale,5.7850515362773525
1510,2watt,7.730961685332666
1511,maintainer,6.478198716837298
