,term,qfscore
942,8x33,0.0033277111729042258
943,medicn,0.0027806901581802434
944,briton,0.002507179650818252
945,pastic,0.003601221680266217
946,qtr,0.006062816246524137
947,midesion,0.002507179650818252
948,robutussin,0.00031909559192232304
949,dh,0.00031909559192232304
950,wick,0.002233669143456261
951,brick,0.021926425673519625
952,panles,0.0014131376213702875
953,chink,0.0027806901581802434
954,venner,0.005242284724438164
955,miter,0.02110589415143365
956,ceramic,0.04927747640971874
957,tikles,0.002507179650818252
958,shingle,0.014541641974745863
959,ridge,0.008797921320144049
960,durock,0.004148242694990199
961,buffer,0.004695263709714181
962,polishewr,0.0019601586360942697
963,2in,0.00442175320235219
964,connector,0.08866298946984547
965,coleman,0.010986005379039978
966,castiron,0.0019601586360942697
967,keorsene,0.0005926060992843141
968,space,0.01837078907781374
969,rayovac,0.002233669143456261
970,lanterun,0.0019601586360942697
971,french,0.0566622601084925
972,masonite,0.011259515886401969
973,style,0.02110589415143365
974,swamp,0.007703879290696085
975,cooler,0.017823768063089756
976,1x6,0.0074303687833340935
977,boaed,0.0008661166066463053
978,1x6x6ft,0.00031909559192232304
979,2x2,0.01672972603364179
980,treated,0.002507179650818252
981,xenon,0.008797921320144049
982,puck,0.007156858275972102
983,34x4x8,0.0014131376213702875
984,maple,0.013447599945297898
985,stovetop,0.005789305739162146
986,dropin,0.006062816246524137
987,rs675pxgb8,0.002233669143456261
988,texas,0.003874732187628208
989,corner,0.08073118475634772
990,tv,0.03724301408579113
991,credenza,0.0030542006655422346
992,harbor,0.004968774217076173
993,view,0.005242284724438164
994,sauder,0.005242284724438164
995,fireplace,0.071978848520764
996,medium,0.024388020239777545
997,console,0.0033277111729042258
998,cartridge,0.014268131467383873
999,fosle,0.002233669143456261
1000,poll,0.0027806901581802434
1001,infered,0.0008661166066463053
1002,cf552bmk52,0.0019601586360942697
1003,112in,0.0016866481287322788
1004,1ft,0.0016866481287322788
1005,blk,0.002507179650818252
1006,grass,0.02520855176186352
1007,edger,0.020011852121985686
1008,concentrate,0.00442175320235219
1009,show,0.008797921320144049
1010,vaniteis,0.0030542006655422346
1011,fire,0.05420066554223458
1012,closing,0.0016866481287322788
1013,overlay,0.0014131376213702875
1014,freud,0.0005926060992843141
1015,waterton,0.0008661166066463053
1016,cawls,0.0027806901581802434
1017,detail,0.0027806901581802434
1018,instal,0.004968774217076173
1019,maglite,0.008524410812782058
1020,flashlight,0.01672972603364179
1021,construction,0.0164562155262798
1022,chain,0.06432055431462826
1023,vormax,0.0011396271140082966
1024,glue,0.02821716734284542
1025,instant,0.0033277111729042258
1026,waater,0.0016866481287322788
1027,mr,0.004968774217076173
1028,rainshower,0.0033277111729042258
1029,showerhead,0.011806536901125951
1030,europa,0.002233669143456261
1031,8in,0.0005926060992843141
1032,velocity,0.0005926060992843141
1033,terminal,0.002507179650818252
1034,apt,0.0019601586360942697
1035,size,0.022199936180881615
1036,stackable,0.010165473856954004
1037,repositionable,0.002507179650818252
1038,woodebn,0.0014131376213702875
1039,vent,0.13543328622874595
1040,fiber,0.01809727857045175
1041,bener,0.0027806901581802434
1042,hardiboard,0.0005926060992843141
1043,pillar,0.0005926060992843141
1044,brushless,0.005789305739162146
1045,18v,0.03286684596799927
1046,hammer,0.05255960249806264
1047,curtain,0.04462779778456489
1048,17watt,0.00031909559192232304
1049,bosch,0.03560195104161918
1050,custom,0.01372111045265989
1051,order,0.009344942334868031
1052,man,0.006062816246524137
1053,paracord,0.005242284724438164
1054,solar,0.09577426266125724
1055,doorbell,0.010165473856954004
1056,craft,0.004968774217076173
1057,mtd,0.017276747048365775
1058,mould,0.014541641974745863
1059,case,0.027123125313397455
1060,brass,0.07115831699867803
1061,highline,0.0030542006655422346
1062,wellworth,0.0016866481287322788
1063,tpoilet,0.0014131376213702875
1064,ego,0.0027806901581802434
1065,eye,0.008797921320144049
1066,female,0.01399462096002188
1067,banbury,0.002507179650818252
1068,dhower,0.003601221680266217
1069,gold,0.02767014632812144
1070,toolsg,0.0033277111729042258
1071,farm,0.0027806901581802434
1072,widespread,0.0074303687833340935
1073,iq,0.0030542006655422346
1074,ledbulb,0.0011396271140082966
1075,trip,0.004148242694990199
1076,hindged,0.0016866481287322788
1077,string,0.03833705611523909
1078,itwinkle,0.0008661166066463053
1079,canopie,0.003601221680266217
1080,flst,0.0019601586360942697
1081,warehouse,0.004968774217076173
1082,furnance,0.0016866481287322788
1083,delfector,0.0016866481287322788
1084,pavestone,0.0030542006655422346
1085,osb,0.0008661166066463053
1086,wafer,0.0008661166066463053
1087,arm,0.0227469571956056
1088,24x36,0.0033277111729042258
1089,hung,0.01837078907781374
1090,gun,0.04681588184346082
1091,porter,0.00907143182750604
1092,352v5,0.002233669143456261
1093,bateries,0.002507179650818252
1094,operate,0.006062816246524137
1095,lighting,0.07143182750604002
1096,sylvania,0.0030542006655422346
1097,undercabinet,0.003874732187628208
1098,wireless,0.02794365683548343
1099,marine,0.007977389798058076
1100,lockset,0.003874732187628208
1101,chanpayne,0.0027806901581802434
1102,ceramick,0.0011396271140082966
1103,mb11,0.0027806901581802434
1104,traffic,0.010165473856954004
1105,mast5er,0.0030542006655422346
1106,master,0.014541641974745863
1107,portland,0.0011396271140082966
1108,laser,0.008250900305420066
1109,measuring,0.003874732187628208
1110,kyobi,0.0027806901581802434
1111,rechargeable,0.006062816246524137
1112,siding,0.004695263709714181
1113,hardie,0.015635684004193826
1114,hardy,0.0008661166066463053
1115,bedroom,0.013174089437935908
1116,banana,0.002507179650818252
1117,ceilikng,0.0019601586360942697
1118,activate,0.005515795231800155
1119,36in,0.005242284724438164
1120,vinale,0.002507179650818252
1121,extention,0.0033277111729042258
1122,little,0.007703879290696085
1123,gaint,0.0011396271140082966
1124,firepits,0.0019601586360942697
1125,edsel,0.002507179650818252
1126,n9ickel,0.0011396271140082966
1127,eight,0.0019601586360942697
1128,itier,0.0019601586360942697
1129,could,0.002233669143456261
1130,scaffold,0.010165473856954004
1131,scaffolding,0.007156858275972102
1132,aire,0.002507179650818252
1133,acondicionado,0.002507179650818252
1134,marble,0.021652915166157635
1135,shorten,0.002233669143456261
1136,pendent,0.006062816246524137
1137,link,0.021926425673519625
1138,chainlink,0.002233669143456261
1139,96mm,0.003874732187628208
1140,full,0.01809727857045175
1141,bed,0.04626886082873684
1142,cree,0.009618452842230023
1143,32w,0.004148242694990199
1144,starcoat,0.0027806901581802434
1145,eco,0.007156858275972102
1146,batties,0.0005926060992843141
1147,24x73,0.0008661166066463053
1148,book,0.008797921320144049
1149,pulley,0.010165473856954004
1150,linoliuml,0.00031909559192232304
1151,flooring,0.06623512786616219
1152,grip,0.010165473856954004
1153,hagchet,0.0030542006655422346
1154,frameless,0.007977389798058076
1155,mirro,0.00031909559192232304
1156,ground,0.02137940465879564
1157,microwarve,0.0019601586360942697
1158,coverall,0.004148242694990199
1159,painter,0.010986005379039978
1160,suit,0.003601221680266217
1161,tychem,0.0014131376213702875
1162,tyvek,0.0014131376213702875
1163,dupont,0.004968774217076173
1164,grout,0.0257555727765875
1165,granite,0.04216620321830697
1166,labo,0.002233669143456261
1167,mosia,0.003874732187628208
1168,backsplach,0.0027806901581802434
1169,standoff,0.0027806901581802434
1170,solo,0.004695263709714181
1171,anchor,0.03779003510051511
1172,dimable,0.002233669143456261
1173,gutter,0.029037698864931395
1174,lithum,0.0014131376213702875
1175,rayoby,0.0027806901581802434
1176,curve,0.003601221680266217
1177,washerparts,0.0005926060992843141
1178,gravel,0.005789305739162146
1179,flower,0.024388020239777545
1180,lituim,0.002233669143456261
1181,nicad,0.004695263709714181
1182,playset,0.0027806901581802434
1183,artric,0.0027806901581802434
1184,volt,0.059397365182112416
1185,20ha,0.002507179650818252
1186,zall,0.002233669143456261
1187,uv,0.007703879290696085
1188,makita,0.03724301408579113
1189,8ft,0.007156858275972102
1190,wht,0.0005926060992843141
1191,veranda,0.02302046770296759
1192,sleeve,0.01590919451155582
1193,slat,0.006336326753886129
1194,aaron,0.00031909559192232304
1195,log,0.015088662989469846
1196,splitter,0.007703879290696085
1197,potassium,0.0008661166066463053
1198,chloride,0.0014131376213702875
1199,naturlas,0.00031909559192232304
1200,salt,0.007156858275972102
1201,iron,0.02985823038701737
1202,wrought,0.008524410812782058
1203,echo,0.029584719879655375
1204,30x68,0.002233669143456261
1205,crystal,0.011259515886401969
1206,reed,0.0008661166066463053
1207,metl,0.0014131376213702875
1208,westbrook,0.002233669143456261
1209,dog,0.02356748871769157
1210,batt,0.0019601586360942697
1211,empire,0.0030542006655422346
1212,sale,0.009891963349592013
1213,picket,0.010712494871677986
1214,adapter,0.0566622601084925
1215,18x36,0.002233669143456261
1216,filler,0.006062816246524137
1217,30x80,0.004695263709714181
1218,luana,0.0019601586360942697
1219,doorsmoocher,0.0027806901581802434
1220,childproof,0.004968774217076173
1221,pocket,0.021926425673519625
1222,26x78,0.002507179650818252
1223,sofn,0.0033277111729042258
1224,profile,0.01372111045265989
1225,pem31sf,0.002233669143456261
1226,hood,0.04079865068149702
1227,instore,0.0019601586360942697
1228,onda,0.002507179650818252
1229,pressue,0.0027806901581802434
1230,timer,0.03423439850480923
1231,handy,0.004968774217076173
1232,home,0.08045767424898573
1233,shed,0.05638874960113051
1234,2pk,0.002507179650818252
1235,din,0.009891963349592013
1236,action,0.0019601586360942697
1237,bench,0.04216620321830697
1238,martina,0.002233669143456261
1239,mdog,0.002233669143456261
1240,mandare,0.002233669143456261
1241,nm6,0.002233669143456261
1242,wheel,0.05037151843916671
1243,whed20,0.0008661166066463053
1244,pc,0.010438984364315996
1245,aquatic,0.00442175320235219
1246,enclosure,0.013174089437935908
1247,fridgdare,0.0016866481287322788
1248,lw5200e,0.0033277111729042258
1249,radiant,0.00442175320235219
1250,swing,0.03013174089437936
1251,clopay,0.0033277111729042258
1252,16x7,0.002507179650818252
1253,dutchlap,0.0016866481287322788
1254,composite,0.02329397821032958
1255,exposure,0.0019601586360942697
1256,outside,0.04380726626247892
1257,spark,0.012900578930573916
1258,port,0.002507179650818252
1259,casing,0.0027806901581802434
1260,ram,0.0019601586360942697
1261,addon,0.0005926060992843141
1262,ashwood,0.0016866481287322788
1263,grey,0.02302046770296759
1264,luxury,0.00442175320235219
1265,expo,0.0011396271140082966
1266,resilient,0.003601221680266217
1267,hook,0.06131193873364635
1268,ranch,0.0014131376213702875
1269,scod,0.0011396271140082966
1270,topmetal,0.003601221680266217
1271,cap,0.0782695901900898
1272,plyweood,0.002233669143456261
1273,good,0.004695263709714181
1274,49x98,0.00031909559192232304
1275,ddummy,0.0008661166066463053
1276,cleaning,0.006062816246524137
1277,florcant,0.0030542006655422346
1278,beige,0.02055887313670967
1279,rebar,0.005242284724438164
1280,bronze,0.13051009709623013
1281,decker,0.04052514017413502
1282,juera,0.0019601586360942697
1283,less,0.0027806901581802434
1284,robi,0.002233669143456261
1285,weewacker,0.002507179650818252
1286,drainage,0.00442175320235219
1287,prunning,0.0019601586360942697
1288,enrty,0.002233669143456261
1289,textile,0.0008661166066463053
1290,grade,0.01153302639376396
1291,topsealer,0.0014131376213702875
1292,liquid,0.02110589415143365
1293,hanger,0.05775630213794047
1294,chuck,0.004148242694990199
1295,bd,0.0033277111729042258
1296,spool,0.007703879290696085
1297,armstrong,0.01372111045265989
1298,craftsman,0.008250900305420066
1299,select,0.0027806901581802434
1300,prim,0.013174089437935908
1301,trimer,0.002507179650818252
1302,4cycle,0.0016866481287322788
1303,forimca,0.0016866481287322788
1304,nickle,0.008524410812782058
1305,replaclacemt,0.0033277111729042258
1306,lasco,0.003601221680266217
1307,cuplings,0.0027806901581802434
1308,cincking,0.002507179650818252
1309,gaf,0.0030542006655422346
1310,armor,0.007156858275972102
1311,harvest,0.0027806901581802434
1312,cut,0.04216620321830697
1313,accessory,0.04353375575511693
1314,weber,0.02548206226922551
1315,spit,0.0016866481287322788
1316,handtools,0.0033277111729042258
1317,hoursepower,0.0014131376213702875
1318,garbage,0.01618270501891781
1319,disposal,0.003601221680266217
1320,gauze,0.0019601586360942697
1321,2x4x18,0.003874732187628208
1322,doug,0.0005926060992843141
1323,glamorous,0.002507179650818252
1324,coneths,0.002507179650818252
1325,vermont,0.0033277111729042258
1326,wheelbarow,0.002233669143456261
1327,z,0.005789305739162146
1328,didger,0.002507179650818252
1329,quick,0.03040525140174135
1330,hhigh,0.0016866481287322788
1331,accordian,0.0019601586360942697
1332,venetian,0.006336326753886129
1333,bits,0.0030542006655422346
1334,river,0.017823768063089756
1335,josie,0.002507179650818252
1336,plier,0.015362173496831836
1337,40inch,0.003601221680266217
1338,flurniture,0.003601221680266217
1339,orb,0.002507179650818252
1340,pendant,0.061858959748370336
1341,sawd,0.002233669143456261
1342,thewall,0.003601221680266217
1343,35cu,0.002507179650818252
1344,duet,0.004148242694990199
1345,type,0.030952272416465334
1346,hookup,0.003874732187628208
1347,whirpool,0.0033277111729042258
1348,hire,0.0019601586360942697
1349,x12,0.0030542006655422346
1350,x16,0.002233669143456261
1351,4x4x10,0.0008661166066463053
1352,4x6treaded,0.00031909559192232304
1353,much,0.0005926060992843141
1354,preature,0.0005926060992843141
1355,x12inx12,0.0005926060992843141
1356,c9,0.005789305739162146
1357,opaque,0.0027806901581802434
1358,cleanerm,0.002233669143456261
1359,mop,0.023840999225053564
1360,steqamers,0.002233669143456261
1361,estore,0.002507179650818252
1362,cleane,0.002507179650818252
1363,shad,0.0030542006655422346
1364,12x12,0.014815152482107853
1365,pave,0.002507179650818252
1366,flashingm,0.0027806901581802434
1367,key,0.01864429958517573
1368,alick,0.00031909559192232304
1369,flexable,0.0011396271140082966
1370,equitment,0.0014131376213702875
1371,change,0.0016866481287322788
1372,oil,0.07307289055021197
1373,mailbox,0.01672972603364179
1374,screwdriver,0.014815152482107853
1375,pip,0.0005926060992843141
1376,insallation,0.0027806901581802434
1377,insullation,0.0011396271140082966
1378,beachwood,0.002507179650818252
1379,best,0.007156858275972102
1380,dehumidifier,0.0033277111729042258
1381,basement,0.00660983726124812
1382,r15,0.0008661166066463053
1383,r11,0.0005926060992843141
1384,sealed,0.00031909559192232304
1385,weldwood,0.00031909559192232304
1386,thinner,0.0027806901581802434
1387,support,0.021926425673519625
1388,entertainment,0.005515795231800155
1389,center,0.017003236541003785
1390,guide,0.01399462096002188
1391,contracor,0.0016866481287322788
1392,12v,0.02083238364407166
1393,furnace,0.03696950357842914
1394,hotwater,0.0027806901581802434
1395,lite,0.017823768063089756
1396,pneumatics,0.0027806901581802434
1397,brand,0.00660983726124812
1398,8fc12t9cw,0.0027806901581802434
1399,watt,0.0632265122851803
1400,odorless,0.0014131376213702875
1401,rust,0.01590919451155582
1402,oleum,0.007703879290696085
